Plot	SubPlot	CensusYear	X	Y	BA	ID	Deltat	DeltaBA	BAlag	DeltaBADeltat
13	4	2013	(240,250]	(240,250]	1112.3338972692577	P13_C4_X(240,250]_Y(240,250]	1	3.8197186342056284	1108.514178635052	3.8197186342056284
14	1	2013	(0,10]	(0,10]	1613.4491510883997	P14_C1_X(0,10]_Y(0,10]	1	-8.753521870054328	1622.202672958454	-8.753521870054328
14	1	2013	(10,20]	(10,20]	1611.0459114477121	P14_C1_X(10,20]_Y(10,20]	1	30.716904016735725	1580.3290074309764	30.716904016735725
14	1	2013	(20,30]	(20,30]	1586.5360502115602	P14_C1_X(20,30]_Y(20,30]	1	8.276057040778369	1578.2599931707819	8.276057040778369
14	1	2013	(30,40]	(30,40]	1613.1945031794528	P14_C1_X(30,40]_Y(30,40]	1	4.297183463481133	1608.8973197159717	4.297183463481133
14	1	2013	(40,50]	(40,50]	1740.956133746472	P14_C1_X(40,50]_Y(40,50]	1	31.671833675287417	1709.2843000711846	31.671833675287417
14	1	2013	(50,60]	(50,60]	1745.7705707750017	P14_C1_X(50,60]_Y(50,60]	1	-3.819718634205401	1749.5902894092071	-3.819718634205401
14	1	2013	(60,70]	(60,70]	1589.4008391872144	P14_C1_X(60,70]_Y(60,70]	1	7.957747154594699	1581.4430920326197	7.957747154594699
14	1	2013	(70,80]	(70,80]	2316.756436160917	P14_C1_X(70,80]_Y(70,80]	1	9.315338819168574	2307.4410973417484	9.315338819168574
14	1	2013	(80,90]	(80,90]	1823.688056264501	P14_C1_X(80,90]_Y(80,90]	1	27.374650211806056	1796.313406052695	27.374650211806056
14	1	2013	(90,100]	(90,100]	1727.4279635836608	P14_C1_X(90,100]_Y(90,100]	1	19.416903057211357	1708.0110605264495	19.416903057211357
14	1	2013	(100,110]	(100,110]	1930.5096709689194	P14_C1_X(100,110]_Y(100,110]	1	27.05634032562216	1903.4533306432972	27.05634032562216
14	1	2013	(110,120]	(110,120]	2022.3818618687162	P14_C1_X(110,120]_Y(110,120]	1	9.23098669933006	2013.1508751693862	9.23098669933006
14	1	2013	(120,130]	(120,130]	854.9787627402317	P14_C1_X(120,130]_Y(120,130]	1	12.41408556116778	842.5646771790639	12.41408556116778
14	2	2013	(120,130]	(120,130]	1060.6085407643916	P14_C2_X(120,130]_Y(120,130]	1	15.756339366097563	1044.852201398294	15.756339366097563
14	2	2013	(130,140]	(130,140]	1800.20156131243	P14_C2_X(130,140]_Y(130,140]	1	17.347888797016594	1782.8536725154133	17.347888797016594
14	2	2013	(140,150]	(140,150]	1691.3395802375735	P14_C2_X(140,150]_Y(140,150]	1	37.40141162659552	1653.938168610978	37.40141162659552
14	2	2013	(150,160]	(150,160]	1662.0550707086647	P14_C2_X(150,160]_Y(150,160]	1	18.302818455568058	1643.7522522530967	18.302818455568058
14	2	2013	(160,170]	(160,170]	1744.8156411164503	P14_C2_X(160,170]_Y(160,170]	1	22.44084697595713	1722.3747941404931	22.44084697595713
14	2	2013	(170,180]	(170,180]	1434.9409669165298	P14_C2_X(170,180]_Y(170,180]	1	19.257748114119295	1415.6832188024105	19.257748114119295
14	2	2013	(180,190]	(180,190]	1634.6804204968587	P14_C2_X(180,190]_Y(180,190]	1	59.52394871636898	1575.1564717804897	59.52394871636898
14	2	2013	(190,200]	(190,200]	1530.9312919688293	P14_C2_X(190,200]_Y(190,200]	1	2.2281692032865976	1528.7031227655427	2.2281692032865976
14	2	2013	(200,210]	(200,210]	1397.7782877045722	P14_C2_X(200,210]_Y(200,210]	1	19.257748114119295	1378.520539590453	19.257748114119295
14	2	2013	(210,220]	(210,220]	1560.1561183940787	P14_C2_X(210,220]_Y(210,220]	1	-42.971834634811785	1603.1279530288905	-42.971834634811785
14	2	2013	(220,230]	(220,230]	2012.0367905677429	P14_C2_X(220,230]_Y(220,230]	1	20.21267777267076	1991.824112795072	20.21267777267076
14	2	2013	(230,240]	(230,240]	2040.5255253811922	P14_C2_X(230,240]_Y(230,240]	1	-1.7507043740108656	2042.276229755203	-1.7507043740108656
14	2	2013	(240,250]	(240,250]	1593.837283225901	P14_C2_X(240,250]_Y(240,250]	1	18.143663512476223	1575.6936197134248	18.143663512476223
14	3	2013	(0,10]	(0,10]	1666.0450851319786	P14_C3_X(0,10]_Y(0,10]	1	12.57324050425973	1653.4718446277188	12.57324050425973
14	3	2013	(10,20]	(10,20]	1681.193452615465	P14_C3_X(10,20]_Y(10,20]	1	4.9338032358487	1676.2596493796163	4.9338032358487
14	3	2013	(20,30]	(20,30]	1781.2621230844945	P14_C3_X(20,30]_Y(20,30]	1	4.138028520389298	1777.1240945641052	4.138028520389298
14	3	2013	(30,40]	(30,40]	1550.487455601246	P14_C3_X(30,40]_Y(30,40]	1	5.570423008216494	1544.9170325930295	5.570423008216494
14	3	2013	(40,50]	(40,50]	1667.1878176233784	P14_C3_X(40,50]_Y(40,50]	1	-5.570423008216267	1672.7582406315946	-5.570423008216267
14	3	2013	(50,60]	(50,60]	1779.4716299747106	P14_C3_X(50,60]_Y(50,60]	1	-18.461973398659893	1797.9336033733705	-18.461973398659893
14	3	2013	(60,70]	(60,70]	1662.2142256517566	P14_C3_X(60,70]_Y(60,70]	1	7.957747154594699	1654.2564784971619	7.957747154594699
14	3	2013	(70,80]	(70,80]	1501.1494232427583	P14_C3_X(70,80]_Y(70,80]	1	3.342253804929669	1497.8071694378286	3.342253804929669
14	3	2013	(80,90]	(80,90]	1724.2647590897093	P14_C3_X(80,90]_Y(80,90]	1	-24.669016179243954	1748.9337752689532	-24.669016179243954
14	3	2013	(90,100]	(90,100]	1510.4599874136343	P14_C3_X(90,100]_Y(90,100]	1	-16.870423967740862	1527.3304113813751	-16.870423967740862
14	3	2013	(100,110]	(100,110]	1402.1550486395993	P14_C3_X(100,110]_Y(100,110]	1	6.2070427805838335	1395.9480058590154	6.2070427805838335
14	3	2013	(110,120]	(110,120]	1566.99978094703	P14_C3_X(110,120]_Y(110,120]	1	-5.888732894400164	1572.8885138414303	-5.888732894400164
14	3	2013	(120,130]	(120,130]	1034.188820211137	P14_C3_X(120,130]_Y(120,130]	1	1.5915494309190308	1032.597270780218	1.5915494309190308
14	4	2013	(120,130]	(120,130]	1126.6578421475283	P14_C4_X(120,130]_Y(120,130]	1	-23.873241463784325	1150.5310836113126	-23.873241463784325
14	4	2013	(130,140]	(130,140]	1807.6818436377491	P14_C4_X(130,140]_Y(130,140]	1	24.669016179243727	1783.0128274585054	24.669016179243727
14	4	2013	(140,150]	(140,150]	1591.708585862047	P14_C4_X(140,150]_Y(140,150]	1	15.756339366097563	1575.9522464959493	15.756339366097563
14	4	2013	(150,160]	(150,160]	1546.5085820239485	P14_C4_X(150,160]_Y(150,160]	1	38.038031398963085	1508.4705506249854	38.038031398963085
14	4	2013	(160,170]	(160,170]	1803.066350288084	P14_C4_X(160,170]_Y(160,170]	1	50.29296201703892	1752.7733882710452	50.29296201703892
14	4	2013	(170,180]	(170,180]	1594.5431353985136	P14_C4_X(170,180]_Y(170,180]	1	10.185916357881297	1584.3572190406323	10.185916357881297
14	4	2013	(180,190]	(180,190]	1714.735356872082	P14_C4_X(180,190]_Y(180,190]	1	10.185916357881297	1704.5494405142008	10.185916357881297
14	4	2013	(190,200]	(190,200]	1890.2355126195152	P14_C4_X(190,200]_Y(190,200]	1	20.849297545038326	1869.386215074477	20.849297545038326
14	4	2013	(200,210]	(200,210]	1602.05365716302	P14_C4_X(200,210]_Y(200,210]	1	-10.663381187157029	1612.717038350177	-10.663381187157029
14	4	2013	(210,220]	(210,220]	1521.0437911292454	P14_C4_X(210,220]_Y(210,220]	1	16.07464925228146	1504.969141876964	16.07464925228146
14	4	2013	(220,230]	(220,230]	1551.8800613533	P14_C4_X(220,230]_Y(220,230]	1	-9.54929658551373	1561.4293579388138	-9.54929658551373
14	4	2013	(230,240]	(230,240]	1956.929391522174	P14_C4_X(230,240]_Y(230,240]	1	15.363226656660572	1941.5661648655134	15.363226656660572
14	4	2013	(240,250]	(240,250]	919.0593174773215	P14_C4_X(240,250]_Y(240,250]	1	13.846480048994863	905.2128374283267	13.846480048994863
15	1	2013	(0,10]	(0,10]	1866.8874824679342	P15_C1_X(0,10]_Y(0,10]	1	-1.9098593171027005	1868.797341785037	-1.9098593171027005
15	1	2013	(10,20]	(10,20]	1336.4240571426465	P15_C1_X(10,20]_Y(10,20]	1	17.50704374010843	1318.917013402538	17.50704374010843
15	1	2013	(20,30]	(20,30]	1655.6888729849888	P15_C1_X(20,30]_Y(20,30]	1	5.570423008216267	1650.1184499767726	5.570423008216267
15	1	2013	(30,40]	(30,40]	1590.5945012604036	P15_C1_X(30,40]_Y(30,40]	1	18.780283284843563	1571.81421797556	18.780283284843563
15	1	2013	(40,50]	(40,50]	1568.1536542844462	P15_C1_X(40,50]_Y(40,50]	1	3.342253804929669	1564.8114004795166	3.342253804929669
15	1	2013	(50,60]	(50,60]	1115.6761510741874	P15_C1_X(50,60]_Y(50,60]	1	2.5464790894702674	1113.129671984717	2.5464790894702674
15	1	2013	(60,70]	(60,70]	1571.0184432601004	P15_C1_X(60,70]_Y(60,70]	1	-14.48309982136243	1585.5015430814628	-14.48309982136243
15	1	2013	(70,80]	(70,80]	1507.3564660233424	P15_C1_X(70,80]_Y(70,80]	1	15.278874536822059	1492.0775914865203	15.278874536822059
15	1	2013	(80,90]	(80,90]	1537.5959052108024	P15_C1_X(80,90]_Y(80,90]	1	-1.1140846016432988	1538.7099898124457	-1.1140846016432988
15	1	2013	(90,100]	(90,100]	1080.9803734801542	P15_C1_X(90,100]_Y(90,100]	1	-54.27183559433638	1135.2522090744906	-54.27183559433638
15	1	2013	(100,110]	(100,110]	1422.7656137699998	P15_C1_X(100,110]_Y(100,110]	1	6.047887837491999	1416.7177259325078	6.047887837491999
15	1	2013	(110,120]	(110,120]	1813.9684638898789	P15_C1_X(110,120]_Y(110,120]	1	18.621128341751728	1795.3473355481271	18.621128341751728
15	1	2013	(120,130]	(120,130]	783.8380947275854	P15_C1_X(120,130]_Y(120,130]	1	1.9098593171028142	781.9282354104826	1.9098593171028142
15	2	2013	(120,130]	(120,130]	850.7627482977274	P15_C2_X(120,130]_Y(120,130]	1	3.8197186342055147	846.9430296635219	3.8197186342055147
15	2	2013	(130,140]	(130,140]	1723.1705688559525	P15_C2_X(130,140]_Y(130,140]	1	-8.116902097686761	1731.2874709536393	-8.116902097686761
15	2	2013	(140,150]	(140,150]	1905.9202322612216	P15_C2_X(140,150]_Y(140,150]	1	-12.414085561167894	1918.3343178223895	-12.414085561167894
15	2	2013	(150,160]	(150,160]	1635.2374627976803	P15_C2_X(150,160]_Y(150,160]	1	4.61549334966503	1630.6219694480153	4.61549334966503
15	2	2013	(160,170]	(160,170]	1792.8804339302028	P15_C2_X(160,170]_Y(160,170]	1	-183.34649444186357	1976.2269283720664	-183.34649444186357
15	2	2013	(170,180]	(170,180]	1751.6593036694019	P15_C2_X(170,180]_Y(170,180]	1	40.74366543152519	1710.9156382378767	40.74366543152519
15	2	2013	(180,190]	(180,190]	1868.4790318988532	P15_C2_X(180,190]_Y(180,190]	1	20.21267777267076	1848.2663541261825	20.21267777267076
15	2	2013	(190,200]	(190,200]	1856.582199902734	P15_C2_X(190,200]_Y(190,200]	1	-4.138028520389298	1860.7202284231232	-4.138028520389298
15	2	2013	(200,210]	(200,210]	2240.3644508009534	P15_C2_X(200,210]_Y(200,210]	1	9.708451528605565	2230.655999272348	9.708451528605565
15	2	2013	(210,220]	(210,220]	2012.75935400938	P15_C2_X(210,220]_Y(210,220]	1	6.057437134077645	2006.7019168753025	6.057437134077645
15	2	2013	(220,230]	(220,230]	2078.4044018370632	P15_C2_X(220,230]_Y(220,230]	1	7.480282325318967	2070.9241195117443	7.480282325318967
15	2	2013	(230,240]	(230,240]	1633.0888710659397	P15_C2_X(230,240]_Y(230,240]	1	-9.867606471697627	1642.9564775376373	-9.867606471697627
15	2	2013	(240,250]	(240,250]	2293.581884897306	P15_C2_X(240,250]_Y(240,250]	1	15.915494309189398	2277.6663905881164	15.915494309189398
15	3	2013	(0,10]	(0,10]	1695.692467931137	P15_C3_X(0,10]_Y(0,10]	1	14.483099821362657	1681.2093681097742	14.483099821362657
15	3	2013	(10,20]	(10,20]	1699.4763767031466	P15_C3_X(10,20]_Y(10,20]	1	17.825353626292326	1681.6510230768542	17.825353626292326
15	3	2013	(20,30]	(20,30]	1849.6828331197003	P15_C3_X(20,30]_Y(20,30]	1	-18.143663512476223	1867.8264966321765	-18.143663512476223
15	3	2013	(30,40]	(30,40]	1805.7719843206464	P15_C3_X(30,40]_Y(30,40]	1	9.071831756238225	1796.7001525644082	9.071831756238225
15	3	2013	(40,50]	(40,50]	2138.660463291655	P15_C3_X(40,50]_Y(40,50]	1	-14.48309982136243	2153.1435631130175	-14.48309982136243
15	3	2013	(50,60]	(50,60]	1427.301529648119	P15_C3_X(50,60]_Y(50,60]	1	6.366197723675896	1420.935331924443	6.366197723675896
15	3	2013	(60,70]	(60,70]	1611.0451156729966	P15_C3_X(60,70]_Y(60,70]	1	-7.798592211503092	1618.8437078844997	-7.798592211503092
15	3	2013	(70,80]	(70,80]	2323.8611128205393	P15_C3_X(70,80]_Y(70,80]	1	14.96056465063839	2308.900548169901	14.96056465063839
15	3	2013	(80,90]	(80,90]	1791.129729556192	P15_C3_X(80,90]_Y(80,90]	1	28.807044699633025	1762.322684856559	28.807044699633025
15	3	2013	(90,100]	(90,100]	2090.2614450974097	P15_C3_X(90,100]_Y(90,100]	1	-49.39108400618488	2139.6525291035946	-49.39108400618488
15	3	2013	(100,110]	(100,110]	2006.9756633774207	P15_C3_X(100,110]_Y(100,110]	1	-24.82817112233556	2031.8038344997562	-24.82817112233556
15	3	2013	(110,120]	(110,120]	2183.008988184212	P15_C3_X(110,120]_Y(110,120]	1	-11.936620731892162	2194.945608916104	-11.936620731892162
15	3	2013	(120,130]	(120,130]	847.3409170212516	P15_C3_X(120,130]_Y(120,130]	1	-14.483099821362543	861.8240168426141	-14.483099821362543
15	4	2013	(120,130]	(120,130]	848.1366917367111	P15_C4_X(120,130]_Y(120,130]	1	-20.530987658854542	868.6676793955656	-20.530987658854542
15	4	2013	(130,140]	(130,140]	2139.7092943666307	P15_C4_X(130,140]_Y(130,140]	1	-15.11971959372977	2154.8290139603605	-15.11971959372977
15	4	2013	(140,150]	(140,150]	1958.0832648595904	P15_C4_X(140,150]_Y(140,150]	1	28.488734813449355	1929.594530046141	28.488734813449355
15	4	2013	(150,160]	(150,160]	1978.335731368034	P15_C4_X(150,160]_Y(150,160]	1	10.345071300973132	1967.9906600670608	10.345071300973132
15	4	2013	(160,170]	(160,170]	1730.9691610674554	P15_C4_X(160,170]_Y(160,170]	1	19.735212943395027	1711.2339481240604	19.735212943395027
15	4	2013	(170,180]	(170,180]	1750.1473317100288	P15_C4_X(170,180]_Y(170,180]	1	29.44366447200059	1720.7036672380282	29.44366447200059
15	4	2013	(180,190]	(180,190]	1643.7522522530967	P15_C4_X(180,190]_Y(180,190]	1	-41.69859509007665	1685.4508473431733	-41.69859509007665
15	4	2013	(190,200]	(190,200]	1958.4652367230108	P15_C4_X(190,200]_Y(190,200]	1	-34.05915782166585	1992.5243945446766	-34.05915782166585
15	4	2013	(200,210]	(200,210]	1698.6607076198006	P15_C4_X(200,210]_Y(200,210]	1	10.185916357881297	1688.4747912619193	10.185916357881297
15	4	2013	(210,220]	(210,220]	1908.7261339079316	P15_C4_X(210,220]_Y(210,220]	1	10.185916357881297	1898.5402175500503	10.185916357881297
15	4	2013	(220,230]	(220,230]	1936.2631221616914	P15_C4_X(220,230]_Y(220,230]	1	-21.00845248813016	1957.2715746498216	-21.00845248813016
15	4	2013	(230,240]	(230,240]	1875.004384565621	P15_C4_X(230,240]_Y(230,240]	1	24.032396406876387	1850.9719881587446	24.032396406876387
15	4	2013	(240,250]	(240,250]	1690.8223266725247	P15_C4_X(240,250]_Y(240,250]	1	-22.60000191904919	1713.422328591574	-22.60000191904919
1	1	2014	(0,10]	(0,10]	1996.9170709740129	P1_C1_X(0,10]_Y(0,10]	1	-4.456338406572968	2001.3734093805858	-4.456338406572968
1	1	2014	(10,20]	(10,20]	1865.773397866291	P1_C1_X(10,20]_Y(10,20]	1	14.48309982136243	1851.2902980449285	14.48309982136243
1	1	2014	(20,30]	(20,30]	1479.2258298318498	P1_C1_X(20,30]_Y(20,30]	1	9.708451528605565	1469.5173783032442	9.708451528605565
1	1	2014	(30,40]	(30,40]	1618.4068275657123	P1_C1_X(30,40]_Y(30,40]	1	9.708451528605565	1608.6983760371068	9.708451528605565
1	1	2014	(40,50]	(40,50]	1736.2013798216014	P1_C1_X(40,50]_Y(40,50]	1	24.03239640687616	1712.1689834147253	24.03239640687616
1	1	2014	(50,60]	(50,60]	1386.159976858864	P1_C1_X(50,60]_Y(50,60]	1	-8.435211983870431	1394.5951888427344	-8.435211983870431
1	1	2014	(60,70]	(60,70]	1564.672139904311	P1_C1_X(60,70]_Y(60,70]	1	0.7957747154594017	1563.8763651888517	0.7957747154594017
1	1	2014	(70,80]	(70,80]	1756.3543744906128	P1_C1_X(70,80]_Y(70,80]	1	14.642254764454492	1741.7121197261583	14.642254764454492
1	1	2014	(80,90]	(80,90]	1530.9909750724887	P1_C1_X(80,90]_Y(80,90]	1	12.732395447351564	1518.2585796251371	12.732395447351564
1	1	2014	(90,100]	(90,100]	1529.7973129992995	P1_C1_X(90,100]_Y(90,100]	1	15.119719593729997	1514.6775934055695	15.119719593729997
1	1	2014	(100,110]	(100,110]	1822.184837826998	P1_C1_X(100,110]_Y(100,110]	1	14.16478993517876	1808.0200478918193	14.16478993517876
1	1	2014	(110,120]	(110,120]	1291.2527011943048	P1_C1_X(110,120]_Y(110,120]	1	6.768859729698306	1284.4838414646065	6.768859729698306
1	1	2014	(120,130]	(120,130]	708.0803418158431	P1_C1_X(120,130]_Y(120,130]	1	14.483099821362543	693.5972419944806	14.483099821362543
1	2	2014	(120,130]	(120,130]	916.89162715241	P1_C2_X(120,130]_Y(120,130]	1	7.002817496043463	909.8888096563666	7.002817496043463
1	2	2014	(130,140]	(130,140]	1728.9001468072609	P1_C2_X(130,140]_Y(130,140]	1	-20.371832715762594	1749.2719795230234	-20.371832715762594
1	2	2014	(140,150]	(140,150]	1513.5129771094946	P1_C2_X(140,150]_Y(140,150]	1	11.618310845708493	1501.8946662637861	11.618310845708493
1	2	2014	(150,160]	(150,160]	1585.342388138371	P1_C2_X(150,160]_Y(150,160]	1	-43.60845440717935	1628.9508425455504	-43.60845440717935
1	2	2014	(160,170]	(160,170]	1533.9353415196888	P1_C2_X(160,170]_Y(160,170]	1	11.936620731892162	1521.9987207877966	11.936620731892162
1	2	2014	(170,180]	(170,180]	1749.2719795230234	P1_C2_X(170,180]_Y(170,180]	1	-4.138028520389298	1753.4100080434127	-4.138028520389298
1	2	2014	(180,190]	(180,190]	1451.174771111903	P1_C2_X(180,190]_Y(180,190]	1	22.12253708977346	1429.0522340221296	22.12253708977346
1	2	2014	(190,200]	(190,200]	1584.3476697440467	P1_C2_X(190,200]_Y(190,200]	1	22.60000191904919	1561.7476678249975	22.60000191904919
1	2	2014	(200,210]	(200,210]	1190.1208757054217	P1_C2_X(200,210]_Y(200,210]	1	10.026761414789462	1180.0941142906322	10.026761414789462
1	2	2014	(210,220]	(210,220]	1619.2423910169448	P1_C2_X(210,220]_Y(210,220]	1	5.252113122032597	1613.9902778949122	5.252113122032597
1	2	2014	(220,230]	(220,230]	1638.1818292448804	P1_C2_X(220,230]_Y(220,230]	1	-31.67183367528719	1669.8536629201676	-31.67183367528719
1	2	2014	(230,240]	(230,240]	1949.9663627619036	P1_C2_X(230,240]_Y(230,240]	1	-4.774648292756865	1954.7410110546605	-4.774648292756865
1	2	2014	(240,250]	(240,250]	1110.105728065971	P1_C2_X(240,250]_Y(240,250]	1	-5.092958178940762	1115.1986862449119	-5.092958178940762
1	3	2014	(0,10]	(0,10]	1434.383924615708	P1_C3_X(0,10]_Y(0,10]	1	27.374650211806056	1407.009274403902	27.374650211806056
1	3	2014	(10,20]	(10,20]	1149.5363652169883	P1_C3_X(10,20]_Y(10,20]	1	18.461973398659893	1131.0743918183284	18.461973398659893
1	3	2014	(20,30]	(20,30]	1550.7261880158837	P1_C3_X(20,30]_Y(20,30]	1	23.395776634508593	1527.3304113813751	23.395776634508593
1	3	2014	(30,40]	(30,40]	1536.0839332514295	P1_C3_X(30,40]_Y(30,40]	1	42.49436980553605	1493.5895634458934	42.49436980553605
1	3	2014	(40,50]	(40,50]	1558.1865759733164	P1_C3_X(40,50]_Y(40,50]	1	-24.82817112233579	1583.0147470956522	-24.82817112233579
1	3	2014	(50,60]	(50,60]	1395.3113860866479	P1_C3_X(50,60]_Y(50,60]	1	-50.611271903222814	1445.9226579898707	-50.611271903222814
1	3	2014	(60,70]	(60,70]	1737.1762038480394	P1_C3_X(60,70]_Y(60,70]	1	-27.374650211806056	1764.5508540598455	-27.374650211806056
1	3	2014	(70,80]	(70,80]	1954.4624899042497	P1_C3_X(70,80]_Y(70,80]	1	-46.63239832592535	2001.094888230175	-46.63239832592535
1	3	2014	(80,90]	(80,90]	1622.5846448218747	P1_C3_X(80,90]_Y(80,90]	1	15.915494309189626	1606.669150512685	15.915494309189626
1	3	2014	(90,100]	(90,100]	2038.3371449136787	P1_C3_X(90,100]_Y(90,100]	1	8.116902097686761	2030.220242815992	8.116902097686761
1	3	2014	(100,110]	(100,110]	1549.2540047922837	P1_C3_X(100,110]_Y(100,110]	1	11.140846016432533	1538.1131587758512	11.140846016432533
1	3	2014	(110,120]	(110,120]	1394.9532874646911	P1_C3_X(110,120]_Y(110,120]	1	7.9577471545949265	1386.9955403100962	7.9577471545949265
1	3	2014	(120,130]	(120,130]	537.3866653497852	P1_C3_X(120,130]_Y(120,130]	1	3.183098861837948	534.2035664879472	3.183098861837948
1	4	2014	(120,130]	(120,130]	1005.5807191903688	P1_C4_X(120,130]_Y(120,130]	1	17.666198683200378	987.9145205071684	17.666198683200378
1	4	2014	(130,140]	(130,140]	1741.7519084619314	P1_C4_X(130,140]_Y(130,140]	1	-51.407046618682216	1793.1589550806136	-51.407046618682216
1	4	2014	(140,150]	(140,150]	2325.174141101047	P1_C4_X(140,150]_Y(140,150]	1	-76.55352762720213	2401.7276687282492	-76.55352762720213
1	4	2014	(150,160]	(150,160]	1386.3390261698423	P1_C4_X(150,160]_Y(150,160]	1	-23.395776634508593	1409.734802804351	-23.395776634508593
1	4	2014	(160,170]	(160,170]	1978.8927736688556	P1_C4_X(160,170]_Y(160,170]	1	9.8676064716974	1969.0251671971582	9.8676064716974
1	4	2014	(170,180]	(170,180]	1825.2684648494035	P1_C4_X(170,180]_Y(170,180]	1	5.252113122032597	1820.0163517273709	5.252113122032597
1	4	2014	(180,190]	(180,190]	1573.6556406671332	P1_C4_X(180,190]_Y(180,190]	1	16.720818321234447	1556.9348223458987	16.720818321234447
1	4	2014	(190,200]	(190,200]	1836.0114235081064	P1_C4_X(190,200]_Y(190,200]	1	-4.774648292756865	1840.7860718008633	-4.774648292756865
1	4	2014	(200,210]	(200,210]	1613.1945031794528	P1_C4_X(200,210]_Y(200,210]	1	8.753521870054328	1604.4409813093985	8.753521870054328
1	4	2014	(210,220]	(210,220]	1533.7252569948075	P1_C4_X(210,220]_Y(210,220]	1	11.14084601643276	1522.5844109783748	11.14084601643276
1	4	2014	(220,230]	(220,230]	1675.344508456838	P1_C4_X(220,230]_Y(220,230]	1	8.912676813146163	1666.4318316436918	8.912676813146163
1	4	2014	(230,240]	(230,240]	1484.955407783158	P1_C4_X(230,240]_Y(230,240]	1	15.915494309189626	1469.0399134739685	15.915494309189626
1	4	2014	(240,250]	(240,250]	1790.0156449545486	P1_C4_X(240,250]_Y(240,250]	1	10.504226244064967	1779.5114187104837	10.504226244064967
6	1	2014	(0,10]	(0,10]	1790.1350111618676	P6_C1_X(0,10]_Y(0,10]	1	-21.485917317405892	1811.6209284792735	-21.485917317405892
6	1	2014	(10,20]	(10,20]	1617.6178169353343	P6_C1_X(10,20]_Y(10,20]	1	-3.3422538049298964	1620.9600707402642	-3.3422538049298964
6	1	2014	(20,30]	(20,30]	1851.6881854026583	P6_C1_X(20,30]_Y(20,30]	1	-1.1140846016430714	1852.8022700043014	-1.1140846016430714
6	1	2014	(30,40]	(30,40]	1534.4350880409975	P6_C1_X(30,40]_Y(30,40]	1	-30.38904483396641	1564.8241328749639	-30.38904483396641
6	1	2014	(40,50]	(40,50]	1981.9421823784965	P6_C1_X(40,50]_Y(40,50]	1	-11.608761549122846	1993.5509439276193	-11.608761549122846
6	1	2014	(50,60]	(50,60]	1975.5903085996988	P6_C1_X(50,60]_Y(50,60]	1	-4.456338406573195	1980.046647006272	-4.456338406573195
6	1	2014	(60,70]	(60,70]	1980.8225273538449	P6_C1_X(60,70]_Y(60,70]	1	-2.2281692032865976	1983.0506965571315	-2.2281692032865976
6	1	2014	(70,80]	(70,80]	1754.1453038804973	P6_C1_X(70,80]_Y(70,80]	1	-5.729577951308329	1759.8748818318056	-5.729577951308329
6	1	2014	(80,90]	(80,90]	1820.095929198917	P6_C1_X(80,90]_Y(80,90]	1	8.753521870054328	1811.3424073288627	8.753521870054328
6	1	2014	(90,100]	(90,100]	1756.075853340202	P6_C1_X(90,100]_Y(90,100]	1	-17.029578910832697	1773.1054322510347	-17.029578910832697
6	1	2014	(100,110]	(100,110]	1780.386770897489	P6_C1_X(100,110]_Y(100,110]	1	-23.71408652069249	1804.1008574181815	-23.71408652069249
6	1	2014	(110,120]	(110,120]	1455.670898254249	P6_C1_X(110,120]_Y(110,120]	1	7.957747154594699	1447.7131510996544	7.957747154594699
6	1	2014	(120,130]	(120,130]	669.8035780022421	P6_C1_X(120,130]_Y(120,130]	1	2.705634032562216	667.0979439696799	2.705634032562216
6	2	2014	(120,130]	(120,130]	626.9113208389764	P6_C2_X(120,130]_Y(120,130]	1	-64.29859700912573	691.2099178481021	-64.29859700912573
6	2	2014	(130,140]	(130,140]	1464.0663215023467	P6_C2_X(130,140]_Y(130,140]	1	11.300000959524596	1452.766320542822	11.300000959524596
6	2	2014	(140,150]	(140,150]	1451.9307570915896	P6_C2_X(140,150]_Y(140,150]	1	-64.29859700912584	1516.2293541007155	-64.29859700912584
6	2	2014	(150,160]	(150,160]	1555.1427376866839	P6_C2_X(150,160]_Y(150,160]	1	11.45915590261643	1543.6835817840674	11.45915590261643
6	2	2014	(160,170]	(160,170]	1556.8138645891488	P6_C2_X(160,170]_Y(160,170]	1	11.14084601643276	1545.673018572716	11.14084601643276
6	2	2014	(170,180]	(170,180]	1797.8938146375974	P6_C2_X(170,180]_Y(170,180]	1	-49.97465213085525	1847.8684667684527	-49.97465213085525
6	2	2014	(180,190]	(180,190]	1606.4781645809749	P6_C2_X(180,190]_Y(180,190]	1	12.63690248149669	1593.8412620994782	12.63690248149669
6	2	2014	(190,200]	(190,200]	1766.8983894704509	P6_C2_X(190,200]_Y(190,200]	1	14.48309982136243	1752.4152896490884	14.48309982136243
6	2	2014	(200,210]	(200,210]	1742.468105705845	P6_C2_X(200,210]_Y(200,210]	1	2.7454227683351746	1739.7226829375097	2.7454227683351746
6	2	2014	(210,220]	(210,220]	1411.505401546248	P6_C2_X(210,220]_Y(210,220]	1	-38.51549622823882	1450.020897774487	-38.51549622823882
6	2	2014	(220,230]	(220,230]	1721.2209208030768	P6_C2_X(220,230]_Y(220,230]	1	-15.597184423005956	1736.8181052260827	-15.597184423005956
6	2	2014	(230,240]	(230,240]	1618.4466163014854	P6_C2_X(230,240]_Y(230,240]	1	-103.450713009732	1721.8973293112174	-103.450713009732
