Plot	SubPlot	TreeFieldNum	Genus	Species	SpeciesLong	Bark	Dawkins	DBH	SLA	LDMC	LT	LA	CC
16	17	386	Eschweilera	coriacea	E coriacea	NA	2A	10.504226244065103	148.4606	0.40700000000000003	167	62.428	64.9978
16	17	432	Eschweilera	grandiflora_form2	E grandiflora_form2	NA	4B	50.77042684631466	95.6454	0.4462	232.2	81.302	96.9508
16	17	449	Eschweilera	coriacea	E coriacea	NA	2B	16.870423967740923	112.4814	0.4558	184.4	75.31	88.4852
16	17	622	Symphonia	Indet.	S Indet.	G	4C	48.38310269993623	121.4452	0.3678	202.8	22.779	77.3006
16	18	7	Symphonia	sp.1	S sp.1	S	2B	31.512678732195308	108.0308	0.3332	250.6	12.455	78.6376
16	18	359	Eschweilera	grandiflora_form2	E grandiflora_form2	NA	3C	13.687325105903012	72.1346	0.5104	266.8	99.866	88.8138
16	18	421	Eschweilera	coriacea	E coriacea	NA	5B	45.83662361046591	101.6794	0.4912	201.8	110.64	82.1826
16	18	422	Eschweilera	sagotiana	E sagotiana	NA	3A	22.60000191904916	60.859	0.4714	358	67.152	82.1742
16	18	2679	Eschweilera	grandiflora_form2	E grandiflora_form2	NA	2A	12.73239544735164	49.5506	0.49720000000000003	357	149.348	98.2702
16	18	2715	Eschweilera	sagotiana	E sagotiana	NA	4A	15.597184423005759	67.283	0.4904	312.8	74.71	86.763
16	18	2793	Eschweilera	coriacea	E coriacea	NA	3C	13.687325105903012	94.8458	0.4436	231.8	115.652	80.3532
16	19	116	Eschweilera	grandiflora_form2	E grandiflora_form2	NA	2A	12.095775674984058	110.8314	0.4502	195	141.928	66.9064
16	19	132	Eschweilera	coriacea	E coriacea	NA	3B	33.422538049298055	101.754	0.5028	190.2	98.78800000000001	94.281
16	19	135	Eschweilera	grandiflora_form2	E grandiflora_form2	NA	2A	18.939438227935565	109.941	0.4542	202.2	115.456	80.033
16	19	154	Eschweilera	sagotiana	E sagotiana	NA	3A	28.96619964272498	86.3252	0.4116	295.6	76.736	68.41420000000001
16	19	491	Eschweilera	coriacea	E coriacea	NA	2A	14.960564650638178	142.566	0.6826	209.8	153.812	83.4518
16	19	497	Eschweilera	coriacea	E coriacea	NA	3C	11.618310845708372	121.3978	0.4244	225.2	29.61	84.504
16	19	2700	Eschweilera	pedicellata	E pedicellata	NA	2A	12.095775674984058	112.94	0.3796	229.8	98.944	66.0886
16	19	2762	Eschweilera	grandiflora_form2	E grandiflora_form2	NA	2C	12.095775674984058	99.7422	0.4254	223.2	102.762	73.3028
16	20	47	Symphonia	sp.1	S sp.1	S	1A	17.029578910832818	105.2626	0.3204	264.6	18.5088	90.84779999999999
16	21	43	Symphonia	globulifera	S globulifera	G	4A	27.374650211806024	96.411	0.3638	291.2	15.669400000000001	84.6646
16	21	45	Symphonia	globulifera	S globulifera	G	3A	20.690142601946416	100.7418	0.3744	257	18.8382	80.1026
16	21	46	Symphonia	globulifera	S globulifera	G	3A	19.73521294339504	134.005	0.321	216.2	17.9456	56.0104
16	21	126	Eschweilera	coriacea	E coriacea	NA	2C	20.371832715762626	84.94	0.5032	226.6	90.126	72.8326
16	21	144	Eschweilera	coriacea	E coriacea	NA	4C	63.98028712294199	72.0574	0.49420000000000003	249	75.886	59.547399999999996
16	21	161	Eschweilera	coriacea	E coriacea	NA	4C	32.626763333838575	73.188	0.4534	313.4	152.224	82.5712
16	21	170	Eschweilera	sagotiana	E sagotiana	NA	4B	32.626763333838575	56.8176	0.4976	361	68.29599999999999	79.7416
16	21	280	Eschweilera	coriacea	E coriacea	NA	3C	16.870423967740923	99.879	0.4662	199.6	119.918	68.7866
16	21	349	Eschweilera	coriacea	E coriacea	NA	1A	12.254930618075953	108.7736	0.4174	245.6	82.782	106.3978
16	21	421	Eschweilera	coriacea	E coriacea	NA	4C	49.01972247230381	117.18939999999999	0.4192	198.6	49.986	65.183
16	21	565	Symphonia	globulifera	S globulifera	G	5A	41.38028520389283	82.5844	0.3654	325.4	14.64	80.441
16	21	611	Symphonia	globulifera	S globulifera	G	5B	65.89014644004473	101.9558	0.3656	247	17.052599999999998	59.553399999999996
16	21	633	Eschweilera	sagotiana	E sagotiana	NA	4A	36.12817208186028	52.6954	0.4898	414.4	73.79599999999999	87.3214
16	21	2690	Symphonia	globulifera	S globulifera	G	4A	33.104228163114264	87.9092	0.4026	266	14.913	81.8214
16	21	2726	Eschweilera	coriacea	E coriacea	NA	2B	11.618310845708372	137.0992	0.414	174.4	100.518	73.144
16	22	35	Symphonia	globulifera	S globulifera	G	5B	50.61127190322277	87.6322	0.3748	290.2	15.0734	83.907
16	22	135	Eschweilera	coriacea	E coriacea	NA	4C	42.971834634811785	106.0606	0.474	184.4	76.82600000000001	89.3382
16	22	263	Eschweilera	coriacea	E coriacea	NA	2B	25.942255723978967	72.1508	0.4952	281.4	72.772	80.4036
16	22	266	Eschweilera	coriacea	E coriacea	NA	3C	23.39577663450864	99.9328	0.4418	220.8	133.172	78.35560000000001
16	22	285	Eschweilera	coriacea	E coriacea	NA	3C	14.005634992086804	132.3236	0.4124	178	65.846	77.36099999999999
16	22	311	Eschweilera	sagotiana	E sagotiana	NA	4B	73.21127382227193	66.862	0.4854	354	31.986	73.7286
16	22	321	Eschweilera	coriacea	E coriacea	NA	2A	14.1647899351787	101.682	0.4762	197.4	79.93	80.9684
16	22	348	Eschweilera	sagotiana	E sagotiana	NA	1B	15.91549430918955	125.924	0.4032	189.6	77.854	64.3736
16	22	368	Eschweilera	coriacea	E coriacea	NA	3C	30.239439187460146	102.9352	0.4148	221	85.78999999999999	79.8972
16	22	424	Eschweilera	sagotiana	E sagotiana	NA	2A	16.074649252281446	84.866	0.4146	283	111.426	74.5416
16	22	493	Eschweilera	coriacea	E coriacea	NA	3C	33.422538049298055	79.4944	0.4458	290.2	138.782	63.7136
16	22	2758	Eschweilera	coriacea	E coriacea	NA	3A	10.504226244065103	117.7674	0.4668	172.8	122.11	81.6704
16	22	2787	Symphonia	Indet.	S Indet.	G	1B	12.095775674984058	151.083	0.262	254.8	57.1964	60.7904
16	23	45	Eschweilera	coriacea	E coriacea	NA	3C	31.671833675287203	89.7786	0.5056	238.4	81.622	87.477
16	23	119	Eschweilera	sagotiana	E sagotiana	NA	4B	55.38592019597964	75.7398	0.42	328.4	96.202	91.283
16	23	367	Eschweilera	sagotiana	E sagotiana	NA	2A	20.690142601946416	93.1014	0.4142	288.2	108.272	53.8158
16	23	426	Symphonia	sp.1	S sp.1	S	4A	24.6690161792438	74.1738	0.42919999999999997	277.6	21.890800000000002	99.1136
16	23	439	Symphonia	sp.1	S sp.1	SG	3A	40.10704565915766	101.241	0.37	267.4	12.667	101.3724
16	23	441	Symphonia	sp.1	S sp.1	S	2B	34.059157821665636	122.33	0.321	221.6	28.3202	61.2814
16	23	494	Eschweilera	coriacea	E coriacea	NA	2A	26.419720553254653	93.08840000000001	0.4002	291.2	69.784	62.983000000000004
16	23	548	Eschweilera	coriacea	E coriacea	NA	2A	12.891550390443536	124.4884	0.423	182.2	142.224	52.9302
16	24	11	Symphonia	sp.1	S sp.1	S	1A	14.323944878270595	130.7952	0.3304	208.6	21.3862	70.7048
16	24	20	Symphonia	sp.1	S sp.1	S	5B	42.653524748627994	58.154199999999996	0.4064	441.6	11.0162	86.0204
16	24	390	Eschweilera	coriacea	E coriacea	NA	3A	32.46760839074668	82.2732	0.467	279.6	49.604	65.0002
16	24	408	Symphonia	sp.1	S sp.1	S	3A	37.40141162659544	99.396	0.3774	257.4	18.6214	99.2392
16	24	525	Eschweilera	coriacea	E coriacea	NA	4A	32.46760839074668	96.5066	0.49219999999999997	210	104.422	71.16420000000001
16	24	545	Eschweilera	sagotiana	E sagotiana	NA	2B	19.257748114119355	72.5418	0.4306	351.8	97.804	83.1236
16	24	2698	Symphonia	sp.1	S sp.1	S	1A	17.507043740108504	122.7402	0.3312	215.6	14.9022	76.2868
16	25	183	Eschweilera	sagotiana	E sagotiana	NA	3C	40.74366543152525	70.758	0.4546	315.4	83.942	75.226
16	25	409	Eschweilera	grandiflora_form2	E grandiflora_form2	NA	3A	19.09859317102746	93.916	0.4522	223.8	93.712	70.18860000000001
16	25	478	Eschweilera	coriacea	E coriacea	NA	3A	19.894367886486936	106.4272	0.4974	205.4	168.452	74.2136
